Name,Ticker,Sub-Sector,Market Cap,Debt to Equity,Long Term Debt to Equity,Cash Conversion Cycle,Quick Ratio,Current Ratio,Interest Coverage Ratio,Working Capital Turnover Ratio,Net Income / Liabilities,Earning Power
Addi Industries Ltd,ADDIND,Textiles,54.8142062,0.077539416,0.06461618,,242.76,242.76,317.5,0.119060973,695.5223881,8.135810378
Arigato Universe Ltd,ARIGATO,Agricultural & Farm Machinery,54.804838,0,0,,3.534246575,3.561643836,,1.845493562,35.61643836,2.654867257
Sellwin Traders Ltd,SELLWIN,Commodities Trading,54.68174,0.547245531,0,,2.576250753,2.576250753,,2.29669485,5.379557681,2.741277753
Salora International Ltd,SALORAINTL,Technology Distributors,54.6669111,28.03191489,0.443262411,,0.441576725,1.265603003,-0.865771812,20.23052565,,
STL Global Ltd,SGL,Textiles,54.38375908,71.84827073,71.84827073,,1.479851783,2.076887448,-1.553398058,4.061072261,,
Nakoda Group of Industries Ltd,NGIL,Packaged Foods & Meats,54.34144528,94.32111513,17.03665462,,0.623674912,1.631919906,-0.316513761,4.540462428,,
Medico Intercontinental Ltd,MIL,Pharmaceuticals,54.34,10.7928048,4.152787031,,3.117777778,4.277777778,11.86,2.247768207,35.72076156,10.57795219
Shelter Pharma Ltd,SHELTER,Pharmaceuticals,54.3310224,1.591289782,1.591289782,,13.46258503,20.21768707,32.84615385,1.905260652,296.6507177,22.52703772
Vineet Laboratories Ltd,VINEETLAB,Specialty Chemicals,54.30917613,92.30997625,14.40023753,,0.554153805,1.173802174,1.075313808,14.46146482,1.241480039,4.437154696
Gujarat Terce Laboratories Ltd,GUJTERC,Pharmaceuticals,54.2646539,54.43037975,13.08016878,,0.596375618,0.924217463,1.779411765,-65.70068027,1.423267327,5.199828105
Betex India Ltd,BETXIND,Textiles,54.1275,10.94867807,7.153965785,,1.842458101,1.863687151,5.567307692,6.123641304,16.44444444,11.04961832
Sulabh Engineers and Services Ltd,SULABEN,Specialized Finance,54.05555,3.090024331,0,,3.304964539,4.021276596,,1.043363995,102.1428571,5.152941176
ICDS Ltd,ICDSLTD,Diversified Financials,53.9044846,0.472040668,0,,24.73770492,24.73770492,30.5,0.369337979,183.7837838,8.516579407
ICICI Prudential S&P BSE Sensex ETF,SENSEXIETF,Equity,53.7920916,,,,,,,,,
Standard Surfactants Ltd,STDSFAC,Household Products,53.5682144,118.7904968,60.00719942,,1.475894814,1.72899927,2.608695652,6.368969697,3.310961969,4.139072848
Iykot Hitech Toolroom,IYKOTHITE,Industrial Machinery,53.551368,0,0,,8.75,9.15,-21.11111111,0.649885584,,
Sylph Technologies Ltd,SYLPH,IT Services & Consulting,53.50073,3.245670301,0,,18.01528384,18.01528384,,0.351418941,,
India Home Loan Ltd,INDIAHOME,Home Financing,53.48517248,138.0097087,138.0097087,,8.469964664,8.469964664,,0.302485325,,
Manjeera Constructions Ltd,MANJEERA,Real Estate,53.47348695,,,,0.233982835,1.00157736,1.006266786,0.67533372,0.1739793,1.643394985
West Leisure Resorts Ltd,WESTLEIRES,Diversified Financials,53.38759745,0,0,,1.083333333,1.083333333,,9.6,,
Next Mediaworks Ltd,NEXTMEDIA,Radio,53.24675477,,,-12.47053862,2.588541667,2.588541667,-0.874152953,2.675211003,,
Shrenik Ltd,SHRENIK,Paper Products,53.244,,,,0.008844475,0.008844475,-293.3875,-0.842246468,,
Abm International Ltd,ABMINTLLTD,Plastic Products,53.192832,67.63122476,0,,0.681515404,1.268942548,-7.196428571,10.79977051,,
Axel Polymers Ltd,AXELPOLY,Commodity Chemicals,53.16963324,171.2474983,47.2981988,,0.289517471,1.230568101,1.809859155,14.41802817,3.17364059,7.973937325
Kwality Ltd,KWALITY,FMCG - Foods,53.09796404,,,-87.8432675,0.011080724,0.013196286,-0.217730263,-0.051716096,,
Mega Flex Plastics Ltd,MEGAFLEX,Packaging,53.0804235,0,0,,13.38028169,17.82394366,24.57142857,2.148288175,85.0931677,3.597573729
Deep Diamond India Ltd,DDIL,"Precious Metals, Jewellery & Watches",52.99915,26.20502376,0,,1.712621359,1.918446602,3.153846154,0.780748663,7.751937984,4.122674711
Fine-Line Circuits Ltd,FINELINE,Electronic Components,52.78949028,74.17840376,0,,0.857715431,1.50501002,1.23255814,4.788593904,0.902708124,2.866414278
Savani Financials Limited,SAVFI,Diversified Financials,52.756,2210,2210,,7.4,7.4,,0.055299539,,
Angel Fibers Ltd,ANGEL,Textiles,52.6,181.202144,111.4854518,,0.737343657,1.239130435,0.941451991,15.87791889,0.079226747,4.505211252
Goblin India Ltd,GOBLIN,"Apparel, Accessories & Luxury Goods",52.5117288,53.54058722,36.83691093,,2.916217834,3.884500299,1.881679389,1.004119688,7.806573957,6.831093252
Conart Engineers Ltd,CONART,Construction & Engineering,52.4851,0.137788495,0.103341371,,5.028761062,5.953539823,117,2.369731801,67.47252747,10.45265039
Pecos Hotels and Pubs Ltd,PECOS,Restaurants,52.2640125,0,0,,3.804123711,3.87628866,20.875,4.274678112,120.8333333,25.65284178
Libas Consumer Products Ltd,LIBAS,Apparel & Accessories,52.24130214,18.7890376,0,,2.85171504,4.307124011,6.048076923,1.358437004,25.53921569,6.36317653
Perfect Infraengineers Ltd,PERFECT,Home Electronics & Appliances,52.20515625,48.17244611,27.83505155,,2.163841808,3.449152542,1.064516129,0.373599004,6.133133882,0.950734659
Maharashtra Corp Ltd,MAHACORP,Textiles,52.15314602,0,0,,192.5454545,206.6363636,,0.050286442,191.6666667,0.804758572
Infronics Systems Ltd,INFRONICS,IT Services & Consulting,51.97380478,48.43049327,0.896860987,,1.995024876,1.995024876,13.17241379,1.946547884,124.7524752,89.88235294
Jiwanram Sheoduttrai Industries Ltd,JIWANRAM,Business Support Services,51.9712725,109.5357068,73.30834895,,1.878449612,2.793178295,2.108374384,0.804317995,2.394308387,3.533685601
Rex Sealing & Packing Industries Ltd,REXSEAL,Commodity Chemicals,51.948,16.13333333,16.06666667,,2.944020356,4.651399491,12.09375,2.455564452,38.58267717,18.1264637
SMIFS Capital Markets Ltd,SMIFS,Investment Banking & Brokerage,51.89582,0.069957248,0.023319083,,2.52238806,2.537313433,,74.8424337,68.36158192,2.496406687
Ind Bank Housing Ltd,INDBNK,Consumer Finance,51.85,,,,17.50980392,17.50980392,,0.034227039,,
Grovy India Ltd,GROVY,Real Estate,51.8447574,60.26525199,7.374005305,496.1165861,0.508374384,2.888669951,4.325,1.014282135,8.658008658,5.690789474
Timescan Logistics (India) Ltd,TIMESCAN,Logistics,51.7112,12.06272618,0,,1.515418502,1.515418502,170.3333333,20.2047952,20.2342918,14.45135747
Ambica Agarbathies Aroma & Industries Ltd,AMBICAAGAR,Specialty Chemicals,51.703974,66.46919431,66.46919431,,3.391432792,3.665189562,0.792470156,1.924116715,,4.085013727
Tatia Global Vennture Ltd,TATIAGLOB,Textiles,51.5508,6.624012044,0,,1.270718232,6.121546961,,0.123343527,10.9929078,1.924868053
Eighty Jewellers Ltd,EIGHTY,Distributors,51.50616705,46.77284158,7.208717519,151.0984229,0.414885777,2.767133382,3.098901099,4.523291492,8.897014016,7.002731562
Sri Ramakrishna Mills (Coimbatore) Ltd,SRMCL,Real Estate Development,51.3943426,180.7857912,39.39720129,,0.203559511,0.949388209,3.197969543,258.7659574,13.48034117,18.90472618
Shree Rajasthan Syntex Ltd,SHRAJSYNQ,Textiles,51.31853543,77.60545906,75.06203474,,0.123893805,0.216814159,67.75595238,-1.413737717,327.9239766,226.2122417
Indianivesh Ltd,INDIANVSH,Diversified Financials,51.30225,,,,4.051118211,6.447284345,,0.409662312,1.996672213,2.595850983
Diana Tea Co Ltd,DIANATEA,Tea & Coffee,51.089328,46.47580294,12.14939689,,0.745694604,0.994546498,1.194945848,159.1789474,0.532530678,2.955357143
Tamilnadu Telecommunication Ltd,TNTELE,Telecom Equipments,51.071358,,,,0.048300752,0.07356391,-0.367633302,-0.000204241,,
Chandra Prabhu International Ltd,CHANDRAP,Trading Companies & Distributors,51.05089,121.7298679,1.725607158,,0.907976114,1.403284282,1.283464567,21.04577249,0.82400169,4.604519774
Tejnaksh Healthcare Ltd,TEJNAKSH,Hospitals & Diagnostic Centres,51.0480768,19.82651797,16.97645601,,3.649350649,4.175324675,4.606060606,2.646186441,24.92997199,9.696969697
Emergent Industrial Solutions Ltd,EMERGENT,Education Services,50.967195,0,0,,0.712359891,1.359588004,4.297297297,15.74912281,2.598972499,3.526280772
Ankit Metal & Power Ltd,ANKITMETAL,Iron & Steel,50.9408905,,,,0.071334349,0.348669725,-896.7272727,-0.669782616,,
Mandeep Auto Industries Ltd,MANDEEP,Auto Parts,50.70737007,100,43.1181486,,0.557258065,1.744354839,6.851851852,,13.28758578,15.2640264
Jet Knitwears Ltd,JETKNIT,Apparel & Accessories,50.6828,63.71923428,8.887876026,,1.207064555,2.313032887,1.555555556,1.535764376,2.907915994,4.492717847
Greenhitech Ventures Ltd,GVL,Oil & Gas - Storage & Transportation,50.666,94.52954048,11.81619256,,0.947392709,1.226580526,2.740740741,,1.530841963,2.763256161
Poona Dal and Oil Industries Ltd,POONADAL,Agro Products,50.624252,0,0,,55.5952381,62.44047619,,1.944126357,91.66666667,1.885098743
Prabhhans Industries Ltd,PRABHHANS,,50.610744,66.21621622,9.594594595,,0.708958838,1.216949153,12.55555556,14.88260255,6.410856341,7.855404936
Chennai Ferrous Industries Ltd,CHENFERRO,Iron & Steel,50.463126,0,0,6.552900762,1.663537906,1.663537906,48.4,25.47284061,16.97080292,7.506203474
Acrow India Ltd,ACROW,Industrial Machinery,50.448,0,0,,35.8490566,35.8490566,,0.15376197,192.4528302,2.519949601
Fortune International Ltd,FORINTL,,50.41344,1.099744246,1.099744246,,22.25,22.25,,0.052631579,1074.468085,
DK Enterprises Global Ltd,DKEGL,Packaging,50.34114,35.70072161,7.937713635,,1.256892231,1.572681704,8.402173913,10.74540103,17.69172361,14.67628631
Transchem Ltd,TRANSCHEM,Pharmaceuticals,50.26968,0,0,,143.2553191,143.2553191,,0.125290768,626.8656716,7.403039832
KJMC Financial Services Ltd,KJMCFIN,Asset Management & Custody Banks,50.25027,5.482256597,5.482256597,20.22180232,3.107142857,3.107142857,,5.156756757,4.994124559,0.953660175
Indong Tea Company Ltd,INDONG,Packaged Foods & Meats,50.2235087,21.18297176,7.265656979,,0.262939959,0.467908903,-0.456790123,58.17283951,,
Ideal Technoplast Industries Ltd,IDEALTECHO,Packaging,50,61.42473118,46.10215054,,0.498817967,1.354609929,12.46153846,,17.93193717,10.74270557
Madhav Marbles and Granites Ltd,MADHAV,Building Products - Granite,49.870578,12.58875616,1.495280261,,1.84978308,3.354121475,-0.02259887,0.952880726,,
A F Enterprises Ltd,AFEL,Investment Banking & Brokerage,49.60943054,16.75741077,16.6969147,,1.255158307,1.269210245,2.5,0.474732006,0.008362602,0.294811321
Tapi Fruit Processing Ltd,TAPIFRUIT,Packaged Foods & Meats,49.3877275,6.114649682,3.184713376,,2.242424242,3.406060606,-1.666666667,10.53488372,,
Earthstahl & Alloys Ltd,EARTH,Steel,49.266,35.13001083,20.88299025,,0.33167966,1.034727144,4.322580645,18.97972252,7.984628523,6.662247265
Laxmipati Engineering Works Ltd,LAXMIPATI,Construction Machinery & Heavy Transportation Equipment,49.173848,1937.681159,1671.014493,,0.53875,1.7375,1.254545455,8.861538462,1.746031746,10.46133853
Uttam Galva Steels Ltd,UTTAMSTL,Iron & Steel,49.07973554,,,349.4446536,0.036113923,0.089516236,-24949,-0.236692593,,
RRP Semiconductor Ltd,GDTRAGN,,49.019152,,,,2.1,2.1,,3.454545455,,
Khandwala Securities Ltd,KHANDSE,Investment Banking & Brokerage,48.94946025,5.222371968,4.952830189,-145500.0911,1.011692308,1.011692308,,1.727904667,0.948660714,0.336134454
Richirich Inventures Ltd,KISAAN,Asset Management & Custody Banks,48.8752,0,0,,177,177,,1.756373938,7500,49.72067039
Balurghat Technologies Ltd,BALTE,Logistics,48.867,68.14911707,13.99607587,,2.08557047,2.08557047,4.3,6.320948617,16.25746516,14.16337286
Ashirwad Steels And Industries Ltd,ASHSI,Steel,48.85,0,0,2491.926191,134.7777778,134.7777778,,0.278922345,2500,3.928836175
Cybele Industries Ltd,CYBELEIND,Electrical Components & Equipment,48.7621522,58.48165637,27.71521976,,0.661275831,1.057502246,0.778688525,81.7752809,,2.030348365
Faalcon Concepts Ltd,FAALCON,Construction & Engineering,48.6987556,58.40978593,17.73700306,,0.696035242,1.352422907,7.634146341,7.697095436,20.91097308,24.20726991
Gayatri BioOrganics Ltd,GAYATRIBI,Packaged Foods & Meats,48.69107176,,,,0.046477205,0.046477205,-3.533333333,0,,
MSR India Ltd,MSRINDIA,FMCG - Foods,48.66912,53.27360441,53.27360441,,0.164794007,0.164794007,4.206896552,-1.300776915,,4.897631473
Shantidoot Infra Services Ltd,SISL,Construction & Engineering,48.58196,12.91079812,10.09389671,,3.043165468,3.81294964,56.33333333,3.853564547,67.9558011,27.84184514
Vivanta Industries Ltd,VIVANTA,Pharmaceuticals,48.5,96,96,46.61684097,1.673897831,1.77256823,44.66666667,7.093155894,2.835595777,2.698892246
Kapil Raj Finance Ltd,KAPILRAJ,Specialized Finance,48.32198,0.445103858,0.445103858,,97.5,97.5,,0.058939096,,
Sagardeep Alloys Ltd,SAGARDEEP,Metals - Diversified,48.3065568,22.96241161,4.279866022,,2.021638331,2.939721793,1.887850467,7.882352941,9.200968523,5.750071164
Flomic Global Logistics Ltd,FLOMIC,,48.2544,261.3929889,136.0239852,,1.053236665,1.053236665,1.361305361,33.25261584,1.378832714,5.776744646
Pearl Green Clubs and Resorts Ltd,PGCRL,Food Distributors,48.1878,0,0,,1.467226219,1.467226219,,0.726780884,0.159872102,0.161063016
Sai Capital Ltd,SAICAPI,Investment Banking & Brokerage,48.0699135,4.436002171,1.031163415,,20.36833603,20.44103393,,0.07171931,,
Gogia Capital Services Ltd,GOGIACAP,Diversified Financials,48.0404056,3.6643026,0,,5.271276596,5.271276596,,0,,
Hindoostan Mills Ltd,HINDMILL,Textiles,47.98891884,2.992220227,2.034709755,,1.589412524,2.645577792,4,3.603824092,5.046055266,2.23701731
TV Vision Ltd,TVVISION,TV Channels & Broadcasters,47.9269465,,,,0.143711019,0.143711019,-22.95959596,-0.368890274,,
Trident Texofab Ltd,TTFL,Textiles,47.832975,246.6789668,126.8757688,,0.912230897,1.232789212,1.202422145,10.39191291,1.645338208,8.485958486
Bonlon Industries Ltd,BONLON,Copper,47.67026624,38.21704445,1.78548816,,1.575525813,2.143977055,3.130136986,7.423755053,4.338112083,3.44437745
Khaitan (India) Ltd,KHAITANLTD,Sugar,47.45725,54.96511004,32.63553408,,0.275733684,0.400350416,1.46875,-2.296453354,2.557302519,5.922710725
Kamadgiri Fashion Ltd,KAMADGIRI,Textiles,47.40690957,121.4077952,22.48400233,,0.585652526,1.302891111,0.761776581,9.13535685,,4.675367586
Citadel Realty and Developers Ltd,CITADEL,Real Estate Development,47.37686459,130.7881773,0,3224.568497,1.838390093,2.005572755,2.108695652,0.200759975,5.059392873,8.335720424
Zodiac-JRD-MKJ Ltd,ZODJRDMKJ,"Precious Metals, Jewellery & Watches",47.3712153,0.459259259,0.4,,126.7333333,441.2,-202,0.191380461,,
VAMA Industries Ltd,VAMA,Technology Hardware,47.286,3.933253874,1.013110846,,1.02244389,2.66957606,-0.994444444,0.475819539,,
Picturehouse Media Ltd,PICTUREHS,Movies & TV Serials,47.234,,,,0.50840956,4.275597521,0.8944,0.070664506,,1.916943863
Qgo Finance Ltd,QGO,Consumer Finance,47.2164648,526.870229,526.870229,35.39680054,10.96551724,10.96551724,,7.35770235,3.821196828,4.075197089
Flora Textiles Ltd,FLORATX,Textiles,47.214,,,,0.777777778,0.777777778,68.55555556,-43.4,91.8429003,2938.095238
Shreeram Proteins Ltd,SRPL,Agro Products,47.124,65.8819333,13.8220082,,1.42568371,2.349821641,-6.06993007,0.267979072,,
Suryaamba Spinning Mills Ltd,SURYAAMBA,Textiles,46.911104,73.87714663,51.12285337,,0.804698556,1.348712143,1.420593368,20.06218564,2.328056405,5.997200324
Sainik Finance & Industries Ltd,SAINIK,Specialized Finance,46.8928,264.7514698,264.7514698,,1.331234257,1.331234257,,6.905405405,1.739886907,1.758876419
Dhanlaxmi Cotex Ltd,DHANCOT,,46.76496,0,0,449.6040126,165.3333333,346.9333333,,0.683809524,1920,4.791086351
Veerhealth Care Ltd,VEERHEALTH,Pharmaceuticals,46.75643689,0,0,,4.353790614,4.859205776,129,1.457356608,6.369426752,4.587482219
Grill Splendour Services Ltd,BIRDYS,Restaurants & Cafes,46.639431,377.804878,71.2195122,,0.242971888,0.255689424,0.710526316,-2.404634581,,2.434625789
Vinyoflex Ltd,VINYOFL,Commodity Chemicals,46.545863,19.55538809,19.55538809,,6.424698795,8.608433735,34.06666667,1.839424805,41.96123147,14.47182101
Yasons Chemex Care Ltd,YCCL,Specialty Chemicals,46.5224472,16.74710425,3.764478764,,2.001642036,3.323481117,2.353383459,5.874476987,18.24817518,11.35291984
Kaiser Corporation Ltd,KACL,Packaging,46.46436066,97.89674952,0,,0.99391771,1.224686941,1.365853659,4.330827068,1.142857143,5.824232969
City Crops Agro Ltd,CCAL,Agricultural Products & Services,46.40486544,0.068422853,0.068422853,,5.193548387,8.335483871,,2.945584881,73.31189711,7.977736549
Ravileela Granites Ltd,RALEGRA,,46.36668,289.7985705,109.5516569,,0.51697439,1.142644431,1.034300792,5.083146067,,5.785123967
Visagar Financial Services Ltd,VISAGAR,Diversified Financials,46.12933596,68.18768139,0,,0.113154173,0.423385196,,-30.42421484,,
Jindal Capital Ltd,JINDCAP,Diversified Financials,46.1246319,0,0,,1.272058824,2.235294118,,1.286231884,65.44117647,14.56500489
Alan Scott Enterprises Ltd,ALAN SCOTT,Movies & TV Serials,46.10172151,294.1979522,169.6245734,,0.677094972,1.134078212,-1.528985507,27.35632184,,
Khoobsurat Ltd,KHOOBSURAT,Investment Banking & Brokerage,46.0867785,13.83446621,0,,4.64973262,4.660427807,,0.08645945,4,0.695410292
Nidan Laboratories and Healthcare Ltd,NIDAN,Hospitals & Diagnostic Centres,46.0785,18.78870261,6.479383779,,2.645189762,2.671668138,-0.082568807,1.779907469,,
Polyspin Exports Ltd,POLYSPIN,Packaging,46.06,127.6733857,35.07003758,,0.777275078,1.253102378,-0.175946548,10.49248024,,
Naturite Agro Products Ltd,NAPL,Packaged Foods & Meats,46.04872,23.53834472,0,,0.69168357,1.971602434,10,2.096809681,4.857142857,1.983143282
Sumedha Fiscal Services Ltd,SUMEDHA,Investment Banking & Brokerage,45.95036012,0,0,79.32427635,18.57971014,39.86956522,,3.856686627,322.3628692,15.37303446
Pratik Panels Ltd,PRATIK,,45.9430215,0,0,,102.6,121,,0.491319444,783.3333333,7.768595041
Morarjee Textiles Ltd,MORARJEE,Textiles,45.85840754,,,,0.072520988,0.118872846,-1.326633166,-0.426333251,,
Solitaire Machine Tools Ltd,SOLIMAC,Industrial Machinery,45.85326672,11.25277162,8.924611973,,1.047244094,1.766404199,25.5,3.358044164,18.5300207,9.205776173
Associated Coaters Ltd,ASSOCIATED,Diversified Metals & Mining,45.82604,14.28571429,14.28571429,,1.139534884,1.158139535,136,119.5555556,44.69026549,45.94594595
Walpar Nutritions Ltd,WALPAR,Packaged Foods & Meats,45.8253472,50.51734632,24.83262325,,0.929771909,1.479591837,4.71641791,7.381176471,7.614457831,8.499193115
Tarapur Transformers Ltd,TARAPUR,Heavy Electrical Equipments,45.82502585,,,,0.433747972,0.439426717,-2.472222222,-0.071684588,,
Centenial Surgical Suture Ltd,CSURGSU,Health Care Equipment & Supplies,45.822648,72.15150574,27.32070785,,0.693759513,1.988127854,1.484732824,1.635957922,2.407841466,4.915339904
Sudal Industries Ltd,SUDAI,Aluminum,45.77196446,,,,0.081337356,0.144880241,14.29803493,-2.120413701,73.69541418,212.9939828
Rishi Techtex Ltd,RISHITECH,Textiles,45.735508,78.95728643,8.103015075,,0.630523256,1.393023256,1.863117871,8.514828897,3.340757238,6.78200692
Ashirwad Capital Ltd,ASHCAP,Diversified Financials,45.72,0,0,474.3457249,13.04761905,13.04761905,,0.947103275,574.0740741,9.067222512
Future Lifestyle Fashions Ltd,FLFL,Retail - Apparel,45.51888826,,,,0.416752518,0.721978176,-6.589457316,-3.381359019,,
Add-Shop E-Retail Ltd,ASRL,FMCG - Personal Products,45.49892029,11.61501409,0.527128965,,5.839309429,7.551792829,6.950980392,2.192990982,19.89956058,5.628771038
Tirupati Tyres Ltd,TTIL,Tires & Rubber,45.46491,0,0,,901,901,,0.007598925,150,0.221975583
Sonu Infratech Ltd,SONUINFRA,Construction & Engineering,45.41225,127.0248913,49.34808376,,0.915105688,1.349029043,2.520446097,5.411413206,4.074702886,7.063235754
Aditya Spinners Ltd,ADITYASP,,45.31758382,32.39379085,16.97303922,,0.306912442,0.862672811,2.154320988,-76.26666667,8.781869688,4.97576276
New Light Apparels Ltd,NEWLIGHT,,45.31293289,121.5151515,4.545454545,,1.003802281,1.419518378,13.33333333,4.763209393,4.60199005,3.527336861
Modern Steel Ltd,MDRNSTL,Iron & Steel,45.29192347,1.492537313,0,,27.11764706,27.11764706,,0.143514965,111.5384615,4.166666667
Hind Aluminium Industries Ltd,HINDALUMI,Metals - Aluminium,45.266937,0,0,,16.43396226,16.43396226,25.58333333,1.240855107,2803.508772,7.928719008
Inspire Films Ltd,INSPIRE,Movies & TV Serials,45.18287268,69.10755149,55.53012967,,0.991037736,1.613679245,4.225806452,3.623809524,9.020709021,12.59615385
Gajanan Securities Services Ltd,GAJANANSEC,Investment Banking & Brokerage,45.14961,0,0,,8.416666667,8.416666667,,0.038982133,104.2105263,0.207361327
Erp Soft Systems Ltd,ERPSOFT,Software Services,45.144,10.72447233,10.72447233,,3.391304348,3.391304348,,1.204323212,2.814569536,0.975816716
Cospower Engineering Ltd,COSPOWER,Electrical Components & Equipment,45.1425,271.1911357,153.7396122,,0.43651295,1.184459886,1.094736842,6.164199192,0.361925443,5.968436155
Shree Hari Chemicals Export Ltd,SHHARICH,Commodity Chemicals,45.129945,132.2326269,18.9255791,,0.593267581,0.779802744,2.198501873,-12.55433348,4.447045056,8.202906652
Nippon India Nifty Pharma ETF,PHARMABEES,Equity,45.05715831,,,,,,,,,
Kridhan Infra Ltd,KRIDHANINF,Iron & Steel,45.02012238,,,,0.035612058,0.035612058,-357.8571429,-0.028348914,,
Innokaiz India Ltd,INNOKAIZ,Advertising,44.9940636,39.05139992,32.40702048,,2.849403579,2.890159046,3.111111111,2.556916544,5.849582173,5.014326648
Tecil Chemicals and Hydro Power Ltd,TECILCHEM,Commodity Chemicals,44.8681142,,,,0.193612774,0.193612774,,0,,
Kanco Tea & Industries Ltd,KANCOTEA,Agro Products,44.57884055,55.50267698,6.380130874,,0.428228097,0.528293642,-3.246073298,-6.123735409,,
Swasti Vinayaka Art and Heritage Corporation Ltd,SVARTCORP,Real Estate,44.55,60.88211047,60.63478978,,8.416216216,17.72432432,2.964028777,0.517496501,8.614864865,8.594075928
India Cements Capital Ltd,INDCEMCAP,Tour & Travel Services,44.49771,249.4091165,249.4091165,139.6199219,4.67761807,4.67761807,,0.440954394,3.090058955,3.001792115
TGB Banquets and Hotels Ltd,TGBHOTELS,"Hotels, Resorts & Cruise Lines",44.4567552,9.616940923,3.641758835,,2.624839125,2.763835264,-0.950549451,0.733801148,,
Vera Synthetic Ltd,VERA,Textiles,44.415,0,0,,4.567460317,6.587301587,31.625,2.876412687,70.63492063,10.78891258
B2B Software Technologies Ltd,B2BSOFT,Application Software,44.2931328,0,0,,8.21969697,8.276515152,,1.195364238,66.07142857,10.51709027
Shree Ganesh Bio-Tech (India) Ltd,SHREEGANES,Agro Products,44.247264,0,0,,0.35056391,0.35056391,,-10.06603774,5.915492958,1.168002173
Bervin Investment and Leasing Ltd,BERVINL,Diversified Financials,44.23575,28.1185567,28.1185567,,24.05439331,24.05439331,,0.229315095,42.29636899,17.79317337
Venlon Enterprises Ltd,VENLONENT,Commodity Chemicals,44.14490743,,,,0.299725652,0.393461363,,-0.32627866,,
Gothi Plascon (India) Ltd,GOTHIPL,Real Estate Operating Companies,44.1354,1.295336788,1.295336788,1890.230955,11.02631579,11.03947368,30.57142857,0.571056063,46.08433735,14.36241611
Family Care Hospitals Ltd,FAMILYCARE,Health Care  Services,44.07605558,6.253212267,0.308377591,,5.451292247,5.514910537,16.33962264,1.054816262,108.1967213,12.378502
Sonal Adhesives Ltd,SONALAD,Specialty Chemicals,44.008921,101.3869626,14.84049931,,0.614092585,1.070872593,4.71641791,149.4705882,7.137345679,9.538182916
PVV Infra Ltd,PVVINFRA,,43.97138282,5.352277151,5.352277151,,2.85210396,3.041460396,364,4.038548753,16.26187962,5.176336746
Unison Metals Ltd,UNISON,Housewares,43.89754,179.8613205,74.91709376,,0.821576763,1.162686918,1.623296159,16.11826391,2.32300885,7.010971367
ARSS Infrastructure Projects Ltd,ARSSINFRA,Construction & Engineering,43.72510862,,,,0.124214015,0.155454793,-58.94545455,-0.227461314,,
Focus Business Solution Ltd,FOCUS,Diversified Support Services,43.6962,22.22222222,22.22222222,,5.259615385,5.259615385,78,5.838797814,27.53623188,11.71171171
USG Tech Solutions Ltd,USGTECH,IT Consulting & Other Services,43.51328784,8.549222798,8.549222798,,24.20689655,24.20689655,-1.642857143,0.00147929,,
Dhyaani Tradeventtures Ltd,DHYAANITR,Trading Companies & Distributors,43.479296,61.21212121,61.21212121,,1.04200542,1.049119241,6.611111111,19.17684887,2.088452088,3.172487337
Veritaas Advertising Ltd,VERITAAS,Advertising,43.33305,148.8888889,48.88888889,,1.138539043,1.141057935,10.52,21.36082474,38.54875283,49.52919021
Unick Fix-A-Form And Printers Ltd,UNICK,Packaging,43.2218,63.04278922,19.84152139,,0.586118252,1.062660668,2.171171171,33.50148368,4.761904762,6.648275862
Smart Finsec Ltd,SMARTFIN,,43.05,11.53212521,11.53212521,,116.8,199,,2.66844066,160.9589041,22.64705882
Nippon India Silver ETF,SILVERBEES,Equity,43.02429707,,,,,,,,,
Standard Batteries Ltd,STDBAT,Diversified Financials,42.99273325,0,0,,0.944444444,0.944444444,,-7.428571429,,
J Taparia Projects Ltd,JTAPARIA,Textiles,42.8814,0,0,,1.215686275,1.215686275,,14.03333333,,
Cochin Malabar Estates and Industries Ltd,COCHMAL,,42.69412326,,,,0.191146881,0.191146881,2,-0.268551237,10.06036217,49.01960784
Sanginita Chemicals Ltd,SANGINITA,Commodity Chemicals,42.6857544,80.53921569,6.81372549,,1.138934911,1.847810651,1.397727273,4.412020906,1.70618214,4.294192948
Sunil Agro Foods Ltd,SUNILAGR,Agricultural Products & Services,42.64118,227.898764,13.65509123,,0.323679232,1.027943531,1.332369942,94.45360825,1.211453744,5.143367176
Patspin India Ltd,PATSPINLTD,Textiles,42.63868,,,,0.151004889,0.152634438,0.118037135,-1.223128769,,1.006673453
Yug Decor Ltd,YUG,Specialty Chemicals,42.61761255,26.18453865,13.34164589,,1.977272727,2.303030303,6.117647059,4.206586826,19.14580265,14.04456448
Jupiter Infomedia Ltd,JUPITERIN,Publishing,42.52488,0.092250923,0.061500615,474.1564886,7.442307692,8.384615385,,2.44707624,307.3033708,32.47813411
SBEC Systems (India) Ltd,SBECSYS,IT Services & Consulting,42.5,,,,0.120708749,0.120708749,2.352941176,-0.366877516,7.616849394,177.7777778
Incap Ltd,INCAP,Electronic Components,42.4823632,17.11263223,2.240199129,,1.752798507,2.020522388,5.6,1.868020305,5.897887324,4.083120671
Paos Industries Ltd,PAOS,Packaged Foods & Meats,42.26743,,,,1,1,-0.764705882,0,,
